,Dividend Ratio,Price ratio,5 Day Div Moving Average,20 Day Div Moving Average,100 Day Div Moving Average,500 Day Div Moving Average,5 Day Price Moving Average,20 Day Price Moving Average,100 Day Price Moving Average,500 Day Price Moving Average
212,0.9402936968998808,1.0,9.26718484662987,9.472352679010745,9.533076293577075,9.990089629525164,92.50811883020422,94.9840481056543,95.37805018505622,99.91283755587168
213,0.9339376088866012,1.0,9.287327921509942,9.44487174959863,9.526333327640375,9.988768381702895,92.6718484662988,94.72352679010751,95.33076293577075,99.90089629525166
214,0.9546670887386636,1.0,9.362403005478317,9.415651065601025,9.521959674900279,9.987861723477668,92.87327921509952,94.44871749598637,95.26333327640376,99.88768381702899
215,0.9330612595383337,1.0,9.358774597547173,9.381062904715375,9.517323977616593,9.986522948668435,93.62403005478326,94.15651065601034,95.21959674900278,99.87861723477671
216,0.956347448938167,1.0,9.436614206003282,9.36983687500056,9.516853287583741,9.985649897647198,93.58774597547183,93.81062904715381,95.17323977616596,99.86522948668437
217,0.9577106551607073,1.0,9.471448122524937,9.372009747616792,9.518329040774892,9.984804110750412,94.36614206003294,93.6983687500057,95.16853287583743,99.85649897647201
218,0.9862104892464263,1.0,9.575993883244587,9.380738603424032,9.522003534796548,9.984528320535341,94.71448122524947,93.72009747616801,95.18329040774891,99.84804110750414
219,1.003343019483836,1.0,9.673345744734931,9.393237379271072,9.529252716619917,9.984595180925018,95.75993883244598,93.8073860342404,95.22003534796548,99.84528320535344
220,1.0259557814989724,1.0,9.85913478865621,9.420844105872346,9.536565538444004,9.985114296554997,96.73345744734942,93.9323737927108,95.29252716619916,99.8459518092502
221,1.0339993955923092,1.0,10.014438681964494,9.46116454302904,9.54532637172184,9.985794284466843,98.5913478865622,94.20844105872354,95.36565538444003,99.85114296555
222,1.0123601734359438,1.0,10.123737718514967,9.500834660545486,9.549803345891062,9.98604148793556,100.14438681964505,94.6116454302905,95.45326371721839,99.85794284466846
223,1.0373627383660529,1.0,10.22604221675422,9.562666887393023,9.555968454456444,9.986788742702881,101.23737718514977,95.00834660545495,95.49803345891063,99.86041487935566
224,1.040356501342355,1.0,10.300069180471258,9.634245103743488,9.564513009557766,9.98759587272973,102.26042216754232,95.62666887393031,95.55968454456445,99.86788742702886
225,1.015558763285909,1.0,10.279275144045133,9.69137341962445,9.568708040135116,9.987907047995447,103.00069180471269,96.34245103743497,95.64513009557766,99.87595872729733
226,1.0357033830950253,1.0,10.282683119050565,9.746136972509692,9.576484508539615,9.988621115657349,102.79275144045144,96.91373419624458,95.68708040135115,99.8790704799545
227,1.0249045793042089,1.0,10.307771930787094,9.792535654614221,9.58306365781108,9.989119207243432,102.82683119050576,97.461369725097,95.76484508539616,99.88621115657351
228,1.044800420667224,1.0,10.322647295389437,9.85300282922455,9.591662857433219,9.990015215656776,103.07771930787105,97.9253565461423,95.83063657811078,99.89119207243435
229,1.069819815896872,1.0,10.381573924498472,9.929347963795749,9.604650294497892,9.991411611974714,103.22647295389447,98.53002829224559,95.91662857433215,99.9001521565678
230,1.051087588353773,1.0,10.452631574634198,9.987454026220682,9.61279292249691,9.992433363741789,103.81573924498483,99.29347963795756,96.0465029449789,99.91411611974716
231,1.0292494936237753,1.0,10.439723795691698,10.043364950677514,9.62062674965564,9.993018353614264,104.5263157463421,99.8745402622069,96.12792922496905,99.92433363741792
232,1.0514409813511691,1.0,10.492796599785617,10.098938592903158,9.630101050356203,9.994047173241288,104.39723795691711,100.43364950677521,96.20626749655638,99.93018353614268
233,1.0449903379856675,1.0,10.493176434422505,10.154464957452692,9.639582363202328,9.994946980001002,104.92796599785632,100.98938592903167,96.30101050356201,99.94047173241292
234,1.0290291708218244,1.0,10.411595144272411,10.191645998494272,9.646251528209639,9.995527563417438,104.93176434422519,101.54464957452699,96.39582363202325,99.94946980001005
235,1.0452225849319394,1.0,10.399865137428744,10.247726661191075,9.654379036276058,9.996432015116078,104.11595144272424,101.9164599849428,96.46251528209639,99.95527563417441
236,1.0606063283365486,1.0,10.462578806854292,10.299856100890267,9.662602747355228,9.997644141682807,103.99865137428756,102.47726661191082,96.54379036276057,99.96432015116079
237,1.0672451836202275,1.0,10.49418721139241,10.354623365120027,9.673518148318793,9.998989045355213,104.62578806854303,102.99856100890273,96.62602747355226,99.97644141682811
238,1.0726780467204675,1.0,10.54956262886201,10.397857143857047,9.686739365464499,10.000442606289623,104.9418721139242,103.54623365120031,96.73518148318792,99.98989045355216
239,1.0791503407945777,1.0,10.649804968807514,10.435760804512418,9.698130480654667,10.002025613105515,105.4956262886202,103.97857143857053,96.86739365464497,100.00442606289626
240,1.0693476182635824,1.0,10.698055035470798,10.457456722894722,9.709705907709433,10.003412565470786,106.49804968807526,104.35760804512422,96.98130480654665,100.02025613105516
241,1.078717838195708,1.0,10.734278055189119,10.479815944196423,9.72341211661115,10.0049869222347,106.98055035470811,104.57456722894726,97.09705907709431,100.03412565470788
242,1.0876195471312278,1.0,10.775026782211118,10.517445631044065,9.73750372560637,10.006739313177325,107.34278055189131,104.79815944196426,97.23412116611149,100.04986922234703
243,1.070728737461582,1.0,10.771128163693348,10.53412863059183,9.747176044119994,10.008153887926557,107.75026782211133,105.17445631044068,97.37503725606368,100.06739313177327
244,1.0876778338522872,1.0,10.788183149808768,10.557789296846796,9.75830950666578,10.009907444603602,107.7112816369336,105.34128630591833,97.47176044119993,100.08153887926561
245,1.0678341930566035,1.0,10.78515629939481,10.583927011732143,9.767618924426356,10.011264128464735,107.88183149808779,105.57789296846799,97.58309506665779,100.09907444603606
246,1.0596898396865755,1.0,10.747100302376545,10.595920240027919,9.775785482998984,10.012457925258467,107.8515629939482,105.83927011732146,97.67618924426357,100.11264128464738
247,1.050204605146539,1.0,10.672270418407168,10.608570252949082,9.7835764904962,10.013462017361396,107.47100302376558,105.95920240027922,97.75785482998982,100.1245792525847
248,1.048841564751984,1.0,10.628496072987971,10.610590824991464,9.790945170765333,10.014438848656436,106.72270418407179,106.08570252949087,97.83576490496199,100.13462017361401
249,1.021980730863954,1.0,10.497101867011306,10.586671282475004,9.796284723124426,10.014878463273716,106.28496072987984,106.10590824991466,97.90945170765333,100.14438848656441
250,1.0249788009735128,1.0,10.411391082845125,10.573616888784874,9.80273392570089,10.015378039293186,104.97101867011318,105.86671282475007,97.96284723124427,100.14878463273719
251,1.0250955631424228,1.0,10.342202529756818,10.571539923544199,9.811329857757924,10.015879950556034,104.11391082845137,105.73616888784875,98.02733925700892,100.15378039293189
252,1.0112216964948106,1.0,10.26423671245336,10.551430281116021,9.818381580202558,10.01610438448593,103.42202529756833,105.71539923544199,98.11329857757929,100.15879950556038
